"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"99","n63",0.00405340744287479,"Positive",0.00219821312072223,"Positive",0.00470405852497114,"Positive",0.00333624710017072,"Positive",0.205184520913175,"Positive",0.0214330903706802,0.00735090588322943,15.0737352179312,0.000103391907047223,0.000153420249166848
"100","n64",0.00160959384943174,"Positive",3.99925804718236e-09,"Boundary",0.000532621057029439,"Positive",0.000954689925657391,"Positive",0.0395211351240177,"Positive",0.0124975481649721,0.00605480795647007,5.64137954172475,0.0175413994932514,0.0200058936369313
"101","n65",0.00203044615560237,"Positive",5.40408504662037e-05,"Positive",0.00126673357455285,"Positive",0.00294498686438765,"Positive",0.0832215563587639,"Positive",0.014150639166206,0.00702633141593815,5.3663908394883,0.0205284114988442,0.0232206621872172
"102","n66",0.0014636649945206,"Positive",0.00015640412381709,"Positive",0.000586240205666013,"Positive",0.00103580786113046,"Positive",0.0455494793694955,"Positive",0.0120151880049596,0.00607824278943458,5.01603935013554,0.0251135491314716,0.0275053157154212
"103","n67",0.0537011581917408,"Positive",0.00087219873059752,"Positive",0.0738777910876438,"Positive",0.0349455379952368,"Positive",0.631341252872928,"Positive",0.0929586816906334,0.017270722438122,45.0273099427232,1.94305682654772e-11,1.21882655483448e-10
"104","n68",0.0147010738192861,"Positive",0.00248988405893758,"Positive",0.0398569669352421,"Positive",0.00876649275161442,"Positive",0.309637574475531,"Positive",0.106157292490623,0.0168655719950617,81.3218672919793,0,0
"105","n69",0.00782509261001078,"Positive",9.38062550912733e-09,"Boundary",0.00509064773725699,"Positive",0.00130997442996199,"Positive",0.0927004369110977,"Positive",0.0476090012618541,0.00984411971702691,34.3323012468609,4.64606286776359e-09,1.56379677012531e-08
"106","n7",0.092701596754052,"Positive",0.00481233992683966,"Positive",0.0661959737751153,"Positive",0.0222674146259162,"Positive",1.19260568138602,"Positive",0.0480174015380587,0.00966746728589496,48.4145445287068,3.45001804902267e-12,2.79115989580229e-11
"107","n70",0.000492205052911872,"Positive",1.85457168830239e-09,"Boundary",0.00142026709405189,"Positive",0.000622436407809303,"Positive",0.0183270940324082,"Positive",0.0680791291180719,0.01386615298793,37.01196215659,1.17406750987925e-09,4.37895449630639e-09
"108","n71",0.00383223648559366,"Positive",9.18248343695461e-09,"Boundary",0.00451347872825434,"Positive",0.00270170241934369,"Positive",0.0907423738114666,"Positive",0.0443411687658895,0.010449309968745,33.5492220776796,6.94831592262801e-09,2.22992464493643e-08
